mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,param_scaler,param_svm__C,param_svm__gamma,param_svm__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.3139759063720703,0.05270169192472301,0.09512991905212402,0.008241106648394588,3,StandardScaler(),0.01,5,rbf,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.01), 'svm__gamma': 5, 'svm__kernel': 'rbf'}",0.6894049346879536,0.690406976744186,0.690406976744186,0.688953488372093,0.688953488372093,0.6896251729841024,0.0006592813635577396,1846
0.08766155242919922,0.022950694107464722,0.01629815101623535,0.004218839126585817,3,StandardScaler(),0.027825594022071243,scale,linear,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 'scale', 'svm__kernel': 'linear'}",0.9245283018867925,0.9215116279069767,0.9171511627906976,0.9171511627906976,0.9098837209302325,0.9180451952610795,0.0049447968245050055,1585
0.14717979431152345,0.023891267978895337,0.04911346435546875,0.006608207489496835,3,StandardScaler(),0.027825594022071243,scale,rbf,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.9274310595065312,0.9273255813953488,0.9244186046511628,0.9156976744186046,0.9142441860465116,0.9218234212036318,0.005717060966598067,1552
0.08557672500610351,0.03370885472136801,0.016221284866333008,0.003010873770103096,3,StandardScaler(),0.027825594022071243,auto,linear,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 'auto', 'svm__kernel': 'linear'}",0.9245283018867925,0.9215116279069767,0.9171511627906976,0.9171511627906976,0.9098837209302325,0.9180451952610795,0.0049447968245050055,1585
0.17104239463806153,0.025988155437623103,0.06098294258117676,0.009774436731899133,3,StandardScaler(),0.027825594022071243,auto,rbf,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.9288824383164006,0.9273255813953488,0.9229651162790697,0.9156976744186046,0.9186046511627907,0.9226950923144429,0.005009853463763821,1547
0.07578773498535156,0.018573991391556216,0.01753859519958496,0.0073789635953030635,3,StandardScaler(),0.027825594022071243,0.01,linear,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 0.01, 'svm__kernel': 'linear'}",0.9245283018867925,0.9215116279069767,0.9171511627906976,0.9171511627906976,0.9098837209302325,0.9180451952610795,0.0049447968245050055,1585
0.1729816436767578,0.010187975323319822,0.06618666648864746,0.012851425342182378,3,StandardScaler(),0.027825594022071243,0.01,rbf,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",0.9129172714078374,0.9215116279069767,0.9142441860465116,0.9127906976744186,0.9069767441860465,0.9136881054443581,0.004646689684413249,1674
0.07470717430114746,0.007926995143668195,0.015601539611816406,0.0019141841865883177,3,StandardScaler(),0.027825594022071243,0.1,linear,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 0.1, 'svm__kernel': 'linear'}",0.9245283018867925,0.9215116279069767,0.9171511627906976,0.9171511627906976,0.9098837209302325,0.9180451952610795,0.0049447968245050055,1585
0.12523932456970216,0.015386365872087785,0.0440183162689209,0.0032516546690691066,3,StandardScaler(),0.027825594022071243,0.1,rbf,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 0.1, 'svm__kernel': 'rbf'}",0.9245283018867925,0.9273255813953488,0.9258720930232558,0.9156976744186046,0.9127906976744186,0.9212428696796842,0.005855109861619196,1558
0.0836878776550293,0.015045480146203223,0.01754908561706543,0.004327512521352646,3,StandardScaler(),0.027825594022071243,0.5,linear,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 0.5, 'svm__kernel': 'linear'}",0.9245283018867925,0.9215116279069767,0.9171511627906976,0.9171511627906976,0.9098837209302325,0.9180451952610795,0.0049447968245050055,1585
0.187058162689209,0.017313879265159312,0.07164950370788574,0.009737921421076464,3,StandardScaler(),0.027825594022071243,0.5,rbf,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 0.5, 'svm__kernel': 'rbf'}",0.9259796806966618,0.9258720930232558,0.9215116279069767,0.9156976744186046,0.9098837209302325,0.9197889593951463,0.006215295545317373,1565
0.07674775123596192,0.015429414136719461,0.016645431518554688,0.0038597444171406827,3,StandardScaler(),0.027825594022071243,1,linear,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 1, 'svm__kernel': 'linear'}",0.9245283018867925,0.9215116279069767,0.9171511627906976,0.9171511627906976,0.9098837209302325,0.9180451952610795,0.0049447968245050055,1585
0.25764055252075196,0.04735952749547982,0.08075499534606934,0.010236499580804224,3,StandardScaler(),0.027825594022071243,1,rbf,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 1, 'svm__kernel': 'rbf'}",0.8998548621190131,0.8851744186046512,0.8822674418604651,0.8895348837209303,0.8851744186046512,0.8884012049819422,0.006179301578277967,1776
0.08102564811706543,0.013467736060245358,0.016086721420288087,0.002664952693811852,3,StandardScaler(),0.027825594022071243,5,linear,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 5, 'svm__kernel': 'linear'}",0.9245283018867925,0.9215116279069767,0.9171511627906976,0.9171511627906976,0.9098837209302325,0.9180451952610795,0.0049447968245050055,1585
0.32259836196899416,0.05371793730897211,0.09686503410339356,0.010045737381703303,3,StandardScaler(),0.027825594022071243,5,rbf,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 5, 'svm__kernel': 'rbf'}",0.6894049346879536,0.690406976744186,0.690406976744186,0.688953488372093,0.688953488372093,0.6896251729841024,0.0006592813635577396,1846
0.08148398399353027,0.010511271822818432,0.018462753295898436,0.003827577199227668,3,StandardScaler(),0.0774263682681127,scale,linear,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 'scale', 'svm__kernel': 'linear'}",0.9216255442670537,0.9215116279069767,0.9171511627906976,0.9186046511627907,0.9084302325581395,0.9174646437371315,0.004831348604195633,1601
0.11550064086914062,0.009090650960979616,0.03948235511779785,0.005936111870591525,3,StandardScaler(),0.0774263682681127,scale,rbf,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.9259796806966618,0.9287790697674418,0.9258720930232558,0.9098837209302325,0.9171511627906976,0.921533145441658,0.007014448297985378,1557
0.06705617904663086,0.00575306278015695,0.012882137298583984,0.000678002556706466,3,StandardScaler(),0.0774263682681127,auto,linear,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 'auto', 'svm__kernel': 'linear'}",0.9216255442670537,0.9215116279069767,0.9171511627906976,0.9186046511627907,0.9084302325581395,0.9174646437371315,0.004831348604195633,1601
0.1352107048034668,0.01861424587757622,0.04789280891418457,0.008705991492275484,3,StandardScaler(),0.0774263682681127,auto,rbf,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.9245283018867925,0.934593023255814,0.9273255813953488,0.9142441860465116,0.9200581395348837,0.9241498464238701,0.006843283367897119,1476
0.06994061470031739,0.007975477297299588,0.014002847671508788,0.0011577353187982647,3,StandardScaler(),0.0774263682681127,0.01,linear,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 0.01, 'svm__kernel': 'linear'}",0.9216255442670537,0.9215116279069767,0.9171511627906976,0.9186046511627907,0.9084302325581395,0.9174646437371315,0.004831348604195633,1601
0.1387345314025879,0.011945014543197699,0.051511621475219725,0.010131150966538245,3,StandardScaler(),0.0774263682681127,0.01,rbf,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",0.9230769230769231,0.9244186046511628,0.9186046511627907,0.9171511627906976,0.9069767441860465,0.9180456171735241,0.0061572968962157765,1577
0.10035834312438965,0.022325469374353906,0.019628477096557618,0.007250311849619268,3,StandardScaler(),0.0774263682681127,0.1,linear,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 0.1, 'svm__kernel': 'linear'}",0.9216255442670537,0.9215116279069767,0.9171511627906976,0.9186046511627907,0.9084302325581395,0.9174646437371315,0.004831348604195633,1601
0.1345982551574707,0.033837628471328256,0.04035906791687012,0.005296019754476918,3,StandardScaler(),0.0774263682681127,0.1,rbf,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 0.1, 'svm__kernel': 'rbf'}",0.9274310595065312,0.9287790697674418,0.9258720930232558,0.9127906976744186,0.9142441860465116,0.9218234212036318,0.006859348332087002,1552
0.08326411247253418,0.02316433268516633,0.014714336395263672,0.001291000792798281,3,StandardScaler(),0.0774263682681127,0.5,linear,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 0.5, 'svm__kernel': 'linear'}",0.9216255442670537,0.9215116279069767,0.9171511627906976,0.9186046511627907,0.9084302325581395,0.9174646437371315,0.004831348604195633,1601
0.15743846893310548,0.006077637724933259,0.050228023529052736,0.004927556038374509,3,StandardScaler(),0.0774263682681127,0.5,rbf,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 0.5, 'svm__kernel': 'rbf'}",0.9245283018867925,0.934593023255814,0.9273255813953488,0.9127906976744186,0.9186046511627907,0.9235684510750328,0.00744819188162005,1523
0.07930083274841308,0.015573968677675963,0.016864728927612305,0.004340071844128562,3,StandardScaler(),0.0774263682681127,1,linear,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 1, 'svm__kernel': 'linear'}",0.9216255442670537,0.9215116279069767,0.9171511627906976,0.9186046511627907,0.9084302325581395,0.9174646437371315,0.004831348604195633,1601
0.20974526405334473,0.04969967536914179,0.06486539840698242,0.015091891343295308,3,StandardScaler(),0.0774263682681127,1,rbf,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 1, 'svm__kernel': 'rbf'}",0.9274310595065312,0.934593023255814,0.9244186046511628,0.9098837209302325,0.9171511627906976,0.9226955142268876,0.008506785892725468,1546
0.08421993255615234,0.0046946085451173795,0.01794881820678711,0.0037188485194821386,3,StandardScaler(),0.0774263682681127,5,linear,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 5, 'svm__kernel': 'linear'}",0.9216255442670537,0.9215116279069767,0.9171511627906976,0.9186046511627907,0.9084302325581395,0.9174646437371315,0.004831348604195633,1601
0.3266338348388672,0.03915679279235682,0.12733926773071289,0.030762922516532426,3,StandardScaler(),0.0774263682681127,5,rbf,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 5, 'svm__kernel': 'rbf'}",0.6995645863570392,0.6991279069767442,0.7034883720930233,0.6976744186046512,0.7020348837209303,0.7003780335504777,0.002095395184624484,1833
0.08730993270874024,0.014914473689476218,0.016990470886230468,0.006403416893386572,3,StandardScaler(),0.21544346900318834,scale,linear,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 'scale', 'svm__kernel': 'linear'}",0.9230769230769231,0.9215116279069767,0.9171511627906976,0.9200581395348837,0.9084302325581395,0.9180456171735241,0.005189088276329314,1577
0.10232582092285156,0.01407738403763691,0.030820322036743165,0.0021635698241085966,3,StandardScaler(),0.21544346900318834,scale,rbf,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.9274310595065312,0.9316860465116279,0.9331395348837209,0.9142441860465116,0.9156976744186046,0.9244397002733992,0.007968894685079626,1466
0.09162817001342774,0.018669245002657903,0.0128143310546875,0.00048713338215166947,3,StandardScaler(),0.21544346900318834,auto,linear,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 'auto', 'svm__kernel': 'linear'}",0.9230769230769231,0.9215116279069767,0.9171511627906976,0.9200581395348837,0.9084302325581395,0.9180456171735241,0.005189088276329314,1577
0.12100658416748047,0.01587934804379212,0.03842635154724121,0.004611728181637704,3,StandardScaler(),0.21544346900318834,auto,rbf,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.9245283018867925,0.934593023255814,0.9287790697674418,0.9142441860465116,0.9156976744186046,0.9235684510750328,0.007726630520547109,1523
0.07049260139465333,0.001951819097137159,0.012989282608032227,0.0001996936291731987,3,StandardScaler(),0.21544346900318834,0.01,linear,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 0.01, 'svm__kernel': 'linear'}",0.9230769230769231,0.9215116279069767,0.9171511627906976,0.9200581395348837,0.9084302325581395,0.9180456171735241,0.005189088276329314,1577
0.11637248992919921,0.009630949357114735,0.040963935852050784,0.003733053860686932,3,StandardScaler(),0.21544346900318834,0.01,rbf,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",0.9216255442670537,0.9302325581395349,0.9215116279069767,0.9186046511627907,0.9113372093023255,0.9206623181557363,0.006073389062531566,1560
0.07825050354003907,0.008106231578097624,0.013450288772583007,0.001775527465124272,3,StandardScaler(),0.21544346900318834,0.1,linear,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 0.1, 'svm__kernel': 'linear'}",0.9230769230769231,0.9215116279069767,0.9171511627906976,0.9200581395348837,0.9084302325581395,0.9180456171735241,0.005189088276329314,1577
0.09709820747375489,0.008298028719810627,0.03239116668701172,0.0023748247127592507,3,StandardScaler(),0.21544346900318834,0.1,rbf,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 0.1, 'svm__kernel': 'rbf'}",0.9274310595065312,0.9302325581395349,0.9302325581395349,0.9156976744186046,0.9156976744186046,0.9238583049245619,0.0067411952042600014,1501
0.07625222206115723,0.003895319545528589,0.014453601837158204,0.0014819604188500873,3,StandardScaler(),0.21544346900318834,0.5,linear,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 0.5, 'svm__kernel': 'linear'}",0.9230769230769231,0.9215116279069767,0.9171511627906976,0.9200581395348837,0.9084302325581395,0.9180456171735241,0.005189088276329314,1577
0.13392539024353028,0.01813077873801537,0.051191520690917966,0.022650660779406053,3,StandardScaler(),0.21544346900318834,0.5,rbf,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 0.5, 'svm__kernel': 'rbf'}",0.9245283018867925,0.936046511627907,0.9287790697674418,0.9142441860465116,0.9171511627906976,0.9241498464238701,0.007876639643754608,1476
0.07565474510192871,0.008466309405098809,0.014503812789916993,0.0029674137382346825,3,StandardScaler(),0.21544346900318834,1,linear,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 1, 'svm__kernel': 'linear'}",0.9230769230769231,0.9215116279069767,0.9171511627906976,0.9200581395348837,0.9084302325581395,0.9180456171735241,0.005189088276329314,1577
0.16979198455810546,0.022343827603002606,0.04511690139770508,0.0030084486475416305,3,StandardScaler(),0.21544346900318834,1,rbf,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 1, 'svm__kernel': 'rbf'}",0.9259796806966618,0.934593023255814,0.9287790697674418,0.9156976744186046,0.9156976744186046,0.9241494245114253,0.007439305974308869,1479
0.08332467079162598,0.008367488154209492,0.014284467697143555,0.0011527048147879813,3,StandardScaler(),0.21544346900318834,5,linear,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 5, 'svm__kernel': 'linear'}",0.9230769230769231,0.9215116279069767,0.9171511627906976,0.9200581395348837,0.9084302325581395,0.9180456171735241,0.005189088276329314,1577
0.34555888175964355,0.041686143423626025,0.09384374618530274,0.00848172469938414,3,StandardScaler(),0.21544346900318834,5,rbf,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 5, 'svm__kernel': 'rbf'}",0.865021770682148,0.876453488372093,0.8619186046511628,0.876453488372093,0.8648255813953488,0.8689345866945691,0.006236759135994005,1782
0.09031901359558106,0.01639584546925873,0.012996387481689454,0.0004765583749254502,3,StandardScaler(),0.5994842503189409,scale,linear,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.5994842503189409), 'svm__gamma': 'scale', 'svm__kernel': 'linear'}",0.9216255442670537,0.9229651162790697,0.9171511627906976,0.9200581395348837,0.9069767441860465,0.9177553414115502,0.005726539853442845,1592
0.11932940483093261,0.016108837039168555,0.036386537551879886,0.0049285389535807895,3,StandardScaler(),0.5994842503189409,scale,rbf,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.5994842503189409), 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.9245283018867925,0.9331395348837209,0.9316860465116279,0.9156976744186046,0.9156976744186046,0.9241498464238701,0.007491734940833114,1476
0.10990991592407226,0.024541780804182685,0.016317272186279298,0.00493161781907046,3,StandardScaler(),0.5994842503189409,auto,linear,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.5994842503189409), 'svm__gamma': 'auto', 'svm__kernel': 'linear'}",0.9216255442670537,0.9229651162790697,0.9171511627906976,0.9200581395348837,0.9069767441860465,0.9177553414115502,0.005726539853442845,1592
0.13005905151367186,0.03527741771770458,0.0333038330078125,0.006225153459371179,3,StandardScaler(),0.5994842503189409,auto,rbf,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.5994842503189409), 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.9245283018867925,0.9331395348837209,0.9287790697674418,0.9127906976744186,0.9156976744186046,0.9229870557261958,0.0076954076798182655,1534
0.0938018798828125,0.011698190292603905,0.016318416595458983,0.004533905535032229,3,StandardScaler(),0.5994842503189409,0.01,linear,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.5994842503189409), 'svm__gamma': 0.01, 'svm__kernel': 'linear'}",0.9216255442670537,0.9229651162790697,0.9171511627906976,0.9200581395348837,0.9069767441860465,0.9177553414115502,0.005726539853442845,1592
0.09827089309692383,0.021946621022697704,0.04180688858032226,0.013854057779951691,3,StandardScaler(),0.5994842503189409,0.01,rbf,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.5994842503189409), 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",0.9245283018867925,0.9331395348837209,0.9244186046511628,0.9171511627906976,0.9127906976744186,0.9224056603773585,0.006983278115792061,1550
0.09173350334167481,0.008178117836435007,0.013676881790161133,0.0014119595775320668,3,StandardScaler(),0.5994842503189409,0.1,linear,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.5994842503189409), 'svm__gamma': 0.1, 'svm__kernel': 'linear'}",0.9216255442670537,0.9229651162790697,0.9171511627906976,0.9200581395348837,0.9069767441860465,0.9177553414115502,0.005726539853442845,1592
0.10380692481994629,0.021422704136029026,0.030809831619262696,0.004730670295088299,3,StandardScaler(),0.5994842503189409,0.1,rbf,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.5994842503189409), 'svm__gamma': 0.1, 'svm__kernel': 'rbf'}",0.9230769230769231,0.9302325581395349,0.9316860465116279,0.9156976744186046,0.9156976744186046,0.923278175313059,0.006841406707294986,1528
0.10550074577331543,0.023417214798928068,0.018677759170532226,0.0043584825768157075,3,StandardScaler(),0.5994842503189409,0.5,linear,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.5994842503189409), 'svm__gamma': 0.5, 'svm__kernel': 'linear'}",0.9216255442670537,0.9229651162790697,0.9171511627906976,0.9200581395348837,0.9069767441860465,0.9177553414115502,0.005726539853442845,1592
0.1294863224029541,0.015931191036090506,0.0354494571685791,0.004752535509889182,3,StandardScaler(),0.5994842503189409,0.5,rbf,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.5994842503189409), 'svm__gamma': 0.5, 'svm__kernel': 'rbf'}",0.9230769230769231,0.934593023255814,0.9302325581395349,0.9156976744186046,0.9142441860465116,0.9235688729874777,0.007938314142395144,1522
0.10697588920593262,0.02914832147580206,0.018476390838623048,0.006190540294437572,3,StandardScaler(),0.5994842503189409,1,linear,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.5994842503189409), 'svm__gamma': 1, 'svm__kernel': 'linear'}",0.9216255442670537,0.9229651162790697,0.9171511627906976,0.9200581395348837,0.9069767441860465,0.9177553414115502,0.005726539853442845,1592
