mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,param_scaler,param_svm__C,param_svm__gamma,param_svm__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.08368082046508789,0.013463035972468847,0.0174654483795166,0.003932263622534527,3,StandardScaler(),0.01,scale,linear,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.01), 'svm__gamma': 'scale', 'svm__kernel': 'linear'}",0.9216255442670537,0.9244186046511628,0.9186046511627907,0.9142441860465116,0.9084302325581395,0.9174646437371315,0.005638478795428926,1601
0.1925184726715088,0.04224269353794804,0.06944499015808106,0.021380382522103822,3,StandardScaler(),0.01,scale,rbf,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.01), 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.918722786647315,0.9215116279069767,0.9200581395348837,0.9156976744186046,0.9113372093023255,0.9174654875620212,0.003615379777330179,1599
0.06973352432250976,0.004439373448080119,0.014648008346557616,0.00046575576590536706,3,StandardScaler(),0.01,auto,linear,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.01), 'svm__gamma': 'auto', 'svm__kernel': 'linear'}",0.9216255442670537,0.9244186046511628,0.9186046511627907,0.9142441860465116,0.9084302325581395,0.9174646437371315,0.005638478795428926,1601
0.21181459426879884,0.0023213987251402388,0.08334355354309082,0.015295260844369777,3,StandardScaler(),0.01,auto,rbf,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.01), 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.9172714078374455,0.9084302325581395,0.9055232558139535,0.9069767441860465,0.8997093023255814,0.9075821885442332,0.00567782094525698,1747
0.06805839538574218,0.007653749247625373,0.015206098556518555,0.002117553015560744,3,StandardScaler(),0.01,0.01,linear,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.01), 'svm__gamma': 0.01, 'svm__kernel': 'linear'}",0.9216255442670537,0.9244186046511628,0.9186046511627907,0.9142441860465116,0.9084302325581395,0.9174646437371315,0.005638478795428926,1601
0.22807097434997559,0.023401207833079928,0.08269100189208985,0.014446250652773685,3,StandardScaler(),0.01,0.01,rbf,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.01), 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",0.865021770682148,0.8648255813953488,0.8677325581395349,0.876453488372093,0.8793604651162791,0.8706787727410807,0.006060706638990484,1781
0.06817326545715333,0.005179981741059575,0.014257144927978516,0.0006931247819855221,3,StandardScaler(),0.01,0.1,linear,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.01), 'svm__gamma': 0.1, 'svm__kernel': 'linear'}",0.9216255442670537,0.9244186046511628,0.9186046511627907,0.9142441860465116,0.9084302325581395,0.9174646437371315,0.005638478795428926,1601
0.17231426239013672,0.019888104330566682,0.06018176078796387,0.005048368598500406,3,StandardScaler(),0.01,0.1,rbf,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.01), 'svm__gamma': 0.1, 'svm__kernel': 'rbf'}",0.918722786647315,0.9229651162790697,0.9200581395348837,0.9127906976744186,0.9127906976744186,0.9174654875620212,0.004056004986538284,1599
0.08403706550598145,0.030285868684260926,0.018543481826782227,0.008684380824533296,3,StandardScaler(),0.01,0.5,linear,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.01), 'svm__gamma': 0.5, 'svm__kernel': 'linear'}",0.9216255442670537,0.9244186046511628,0.9186046511627907,0.9142441860465116,0.9084302325581395,0.9174646437371315,0.005638478795428926,1601
0.24260444641113282,0.037575255693500516,0.08180913925170899,0.010342420158994768,3,StandardScaler(),0.01,0.5,rbf,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.01), 'svm__gamma': 0.5, 'svm__kernel': 'rbf'}",0.8664731494920174,0.8575581395348837,0.8430232558139535,0.8648255813953488,0.8575581395348837,0.8578876531542174,0.008282669405274626,1787
0.09592208862304688,0.02488322780508065,0.019138479232788087,0.005872695870659071,3,StandardScaler(),0.01,1,linear,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.01), 'svm__gamma': 1, 'svm__kernel': 'linear'}",0.9216255442670537,0.9244186046511628,0.9186046511627907,0.9142441860465116,0.9084302325581395,0.9174646437371315,0.005638478795428926,1601
0.2501345157623291,0.028757591583264887,0.08492188453674317,0.013073630196663936,3,StandardScaler(),0.01,1,rbf,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.01), 'svm__gamma': 1, 'svm__kernel': 'rbf'}",0.6894049346879536,0.690406976744186,0.6918604651162791,0.688953488372093,0.688953488372093,0.689915870658521,0.001107794898796794,1845
0.06726932525634766,0.005096842216353458,0.015302085876464843,0.0008714736433981567,3,StandardScaler(),0.01,5,linear,"{'pca__n_components': 3, 'scaler': StandardScaler(), 'svm__C': np.float64(0.01), 'svm__gamma': 5, 'svm__kernel': 'linear'}",0.9216255442670537,0.9244186046511628,0.9186046511627907,0.9142441860465116,0.9084302325581395,0.9174646437371315,0.005638478795428926,1601
