mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_scaler,param_svm__C,param_svm__gamma,param_svm__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.009477663040161132,0.0032894516485295427,0.004315662384033203,0.0005750646520008772,StandardScaler(),0.027825594022071243,scale,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.7571428571428571,0.7428571428571429,0.7428571428571429,0.782608695652174,0.7971014492753623,0.7645134575569358,0.02182536381910067,225
0.006909370422363281,0.00224220699667956,0.0035187244415283204,0.0006701882832626351,StandardScaler(),0.027825594022071243,auto,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 'auto', 'svm__kernel': 'linear'}",0.8142857142857143,0.8571428571428571,0.8428571428571429,0.8115942028985508,0.8985507246376812,0.8448861283643894,0.03187152559486999,194
0.012311410903930665,0.006807129367183913,0.006335210800170898,0.0030397041456375596,StandardScaler(),0.027825594022071243,auto,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.7571428571428571,0.7428571428571429,0.7428571428571429,0.782608695652174,0.7971014492753623,0.7645134575569358,0.02182536381910067,225
0.0061588287353515625,0.00132113493862855,0.0037781715393066405,0.0009662961229336559,StandardScaler(),0.027825594022071243,0.01,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 0.01, 'svm__kernel': 'linear'}",0.8142857142857143,0.8571428571428571,0.8428571428571429,0.8115942028985508,0.8985507246376812,0.8448861283643894,0.03187152559486999,194
0.007093000411987305,0.0002616667269469904,0.004364156723022461,0.0005352252432109958,StandardScaler(),0.027825594022071243,0.01,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",0.6,0.6,0.6,0.5942028985507246,0.5942028985507246,0.5976811594202898,0.002839988107574701,244
0.005624103546142578,0.0004195240145972776,0.0033807277679443358,0.0003044842320221533,StandardScaler(),0.027825594022071243,0.1,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 0.1, 'svm__kernel': 'linear'}",0.8142857142857143,0.8571428571428571,0.8428571428571429,0.8115942028985508,0.8985507246376812,0.8448861283643894,0.03187152559486999,194
0.00866236686706543,0.0019154684241025973,0.005677938461303711,0.002633140640246409,StandardScaler(),0.027825594022071243,0.1,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 0.1, 'svm__kernel': 'rbf'}",0.7714285714285715,0.8,0.7285714285714285,0.8260869565217391,0.8260869565217391,0.7904347826086957,0.03693767461375564,222
0.011724328994750977,0.0010608806428376624,0.00452113151550293,0.0005382348294844169,StandardScaler(),0.027825594022071243,0.5,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 0.5, 'svm__kernel': 'linear'}",0.8142857142857143,0.8571428571428571,0.8428571428571429,0.8115942028985508,0.8985507246376812,0.8448861283643894,0.03187152559486999,194
0.011951828002929687,0.0007258304360284494,0.005053806304931641,0.0005749643333094411,StandardScaler(),0.027825594022071243,0.5,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 0.5, 'svm__kernel': 'rbf'}",0.6,0.6,0.6,0.5942028985507246,0.5942028985507246,0.5976811594202898,0.002839988107574701,244
0.007427501678466797,0.002983006244528097,0.0042880535125732425,0.0017529781606392177,StandardScaler(),0.027825594022071243,1,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 1, 'svm__kernel': 'linear'}",0.8142857142857143,0.8571428571428571,0.8428571428571429,0.8115942028985508,0.8985507246376812,0.8448861283643894,0.03187152559486999,194
0.009380817413330078,0.0006939759632667435,0.003825092315673828,0.00011248967559302942,StandardScaler(),0.027825594022071243,1,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 1, 'svm__kernel': 'rbf'}",0.6,0.6,0.6,0.5942028985507246,0.5942028985507246,0.5976811594202898,0.002839988107574701,244
0.005564355850219726,0.00037850532273363724,0.003374195098876953,0.0002687089971842453,StandardScaler(),0.027825594022071243,5,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 5, 'svm__kernel': 'linear'}",0.8142857142857143,0.8571428571428571,0.8428571428571429,0.8115942028985508,0.8985507246376812,0.8448861283643894,0.03187152559486999,194
0.012365436553955078,0.001039682257265168,0.004825019836425781,0.0005560610427479556,StandardScaler(),0.027825594022071243,5,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 5, 'svm__kernel': 'rbf'}",0.6,0.6,0.6,0.5942028985507246,0.5942028985507246,0.5976811594202898,0.002839988107574701,244
0.006936550140380859,0.0016881942439248984,0.0032773971557617187,0.00010596546940038622,StandardScaler(),0.0774263682681127,scale,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 'scale', 'svm__kernel': 'linear'}",0.8142857142857143,0.8571428571428571,0.8571428571428571,0.8405797101449275,0.927536231884058,0.8593374741200828,0.03752923666003367,136
0.007477903366088867,0.0009645345136301048,0.004335784912109375,0.0006255511002859906,StandardScaler(),0.0774263682681127,scale,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.8142857142857143,0.8428571428571429,0.8428571428571429,0.8405797101449275,0.8840579710144928,0.8449275362318842,0.022349894082932618,188
0.008320093154907227,0.0028446061522606524,0.005261039733886719,0.001785377891679844,StandardScaler(),0.0774263682681127,auto,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 'auto', 'svm__kernel': 'linear'}",0.8142857142857143,0.8571428571428571,0.8571428571428571,0.8405797101449275,0.927536231884058,0.8593374741200828,0.03752923666003367,136
0.01497650146484375,0.0035420296480251456,0.00845632553100586,0.0028616322965219474,StandardScaler(),0.0774263682681127,auto,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.8142857142857143,0.8428571428571429,0.8428571428571429,0.8405797101449275,0.8840579710144928,0.8449275362318842,0.022349894082932618,188
0.009074735641479491,0.004292380293030766,0.0037622928619384767,0.0009781721565740437,StandardScaler(),0.0774263682681127,0.01,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 0.01, 'svm__kernel': 'linear'}",0.8142857142857143,0.8571428571428571,0.8571428571428571,0.8405797101449275,0.927536231884058,0.8593374741200828,0.03752923666003367,136
0.009264755249023437,0.0016152164958117086,0.005720376968383789,0.0010576369527390524,StandardScaler(),0.0774263682681127,0.01,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",0.6,0.6,0.6,0.6086956521739131,0.5942028985507246,0.6005797101449275,0.004637681159420312,243
0.00800786018371582,0.0011407165119189302,0.003711032867431641,0.0006583872731320252,StandardScaler(),0.0774263682681127,0.1,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 0.1, 'svm__kernel': 'linear'}",0.8142857142857143,0.8571428571428571,0.8571428571428571,0.8405797101449275,0.927536231884058,0.8593374741200828,0.03752923666003367,136
0.011804676055908203,0.0024227423987991078,0.007438802719116211,0.0021152131537120066,StandardScaler(),0.0774263682681127,0.1,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 0.1, 'svm__kernel': 'rbf'}",0.8142857142857143,0.8428571428571429,0.8428571428571429,0.8260869565217391,0.8840579710144928,0.8420289855072465,0.02362898515893964,209
0.006519794464111328,0.0012578328946623643,0.005167245864868164,0.0025950644849606825,StandardScaler(),0.0774263682681127,0.5,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 0.5, 'svm__kernel': 'linear'}",0.8142857142857143,0.8571428571428571,0.8571428571428571,0.8405797101449275,0.927536231884058,0.8593374741200828,0.03752923666003367,136
0.009021282196044922,0.001720377101628339,0.004954242706298828,0.0010360723830461487,StandardScaler(),0.0774263682681127,0.5,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 0.5, 'svm__kernel': 'rbf'}",0.8,0.7571428571428571,0.7857142857142857,0.782608695652174,0.8405797101449275,0.7932091097308488,0.027420451183951738,221
0.006381368637084961,0.000817051455567948,0.003658962249755859,0.0005146414314112424,StandardScaler(),0.0774263682681127,1,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 1, 'svm__kernel': 'linear'}",0.8142857142857143,0.8571428571428571,0.8571428571428571,0.8405797101449275,0.927536231884058,0.8593374741200828,0.03752923666003367,136
0.010548734664916992,0.0011287786622576244,0.004847812652587891,0.0015841090719497298,StandardScaler(),0.0774263682681127,1,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 1, 'svm__kernel': 'rbf'}",0.6,0.6,0.6142857142857143,0.6231884057971014,0.5942028985507246,0.606335403726708,0.010721039869111285,242
0.005759811401367188,0.0003395349647274231,0.0032105445861816406,0.0004193890289915785,StandardScaler(),0.0774263682681127,5,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 5, 'svm__kernel': 'linear'}",0.8142857142857143,0.8571428571428571,0.8571428571428571,0.8405797101449275,0.927536231884058,0.8593374741200828,0.03752923666003367,136
0.012319469451904297,0.0017735663501422482,0.004651212692260742,0.0006624077671250327,StandardScaler(),0.0774263682681127,5,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 5, 'svm__kernel': 'rbf'}",0.6,0.6,0.6,0.5942028985507246,0.5942028985507246,0.5976811594202898,0.002839988107574701,244
0.006595230102539063,0.0011744775431982123,0.003237342834472656,0.000281264999804773,StandardScaler(),0.21544346900318834,scale,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 'scale', 'svm__kernel': 'linear'}",0.8714285714285714,0.9,0.9,0.8985507246376812,0.9565217391304348,0.9053002070393374,0.02783046155103354,30
0.008672666549682618,0.001592554540030117,0.003636884689331055,0.00046505611467100467,StandardScaler(),0.21544346900318834,scale,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.8142857142857143,0.8428571428571429,0.8428571428571429,0.8115942028985508,0.8985507246376812,0.8420289855072465,0.03127952612822435,209
0.006280040740966797,0.001134116253446181,0.0032444000244140625,0.0002561540188060383,StandardScaler(),0.21544346900318834,auto,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 'auto', 'svm__kernel': 'linear'}",0.8714285714285714,0.9,0.9,0.8985507246376812,0.9565217391304348,0.9053002070393374,0.02783046155103354,30
0.007514190673828125,0.0011173829365230532,0.003960847854614258,0.0004332937159221775,StandardScaler(),0.21544346900318834,auto,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.8142857142857143,0.8428571428571429,0.8428571428571429,0.8115942028985508,0.8985507246376812,0.8420289855072465,0.03127952612822435,209
0.00948472023010254,0.00490884237513498,0.005248594284057617,0.002126158811670473,StandardScaler(),0.21544346900318834,0.01,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 0.01, 'svm__kernel': 'linear'}",0.8714285714285714,0.9,0.9,0.8985507246376812,0.9565217391304348,0.9053002070393374,0.02783046155103354,30
0.006637096405029297,0.0002353906522801274,0.0038222789764404295,0.00021335974073990338,StandardScaler(),0.21544346900318834,0.01,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",0.8142857142857143,0.8428571428571429,0.8428571428571429,0.8260869565217391,0.8985507246376812,0.844927536231884,0.028906428656100196,190
0.007597923278808594,0.0020862221137131517,0.0049153327941894535,0.001817726191899245,StandardScaler(),0.21544346900318834,0.1,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 0.1, 'svm__kernel': 'linear'}",0.8714285714285714,0.9,0.9,0.8985507246376812,0.9565217391304348,0.9053002070393374,0.02783046155103354,30
0.00657949447631836,0.0007031030855089615,0.004289007186889649,0.0008935515949947814,StandardScaler(),0.21544346900318834,0.1,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 0.1, 'svm__kernel': 'rbf'}",0.8142857142857143,0.8571428571428571,0.8428571428571429,0.8115942028985508,0.8985507246376812,0.8448861283643894,0.03187152559486999,194
0.006044816970825195,0.0006423420492054797,0.0035734653472900392,0.0007276671490820903,StandardScaler(),0.21544346900318834,0.5,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 0.5, 'svm__kernel': 'linear'}",0.8714285714285714,0.9,0.9,0.8985507246376812,0.9565217391304348,0.9053002070393374,0.02783046155103354,30
0.010676002502441407,0.0032619522713895977,0.003851032257080078,0.0003195432559401388,StandardScaler(),0.21544346900318834,0.5,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 0.5, 'svm__kernel': 'rbf'}",0.7857142857142857,0.8285714285714286,0.8428571428571429,0.855072463768116,0.8840579710144928,0.8392546583850933,0.032407470092726404,216
0.0054470539093017575,0.00035301645113196967,0.0029266357421875,0.00011775748257259863,StandardScaler(),0.21544346900318834,1,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 1, 'svm__kernel': 'linear'}",0.8714285714285714,0.9,0.9,0.8985507246376812,0.9565217391304348,0.9053002070393374,0.02783046155103354,30
0.009718799591064453,0.00043018761112090194,0.004316186904907227,0.0005527537102545672,StandardScaler(),0.21544346900318834,1,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 1, 'svm__kernel': 'rbf'}",0.7857142857142857,0.7428571428571429,0.7714285714285715,0.7536231884057971,0.7971014492753623,0.7701449275362318,0.019941403042802917,224
0.005603408813476563,0.00043373679314156707,0.003073310852050781,0.0001645487308462885,StandardScaler(),0.21544346900318834,5,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 5, 'svm__kernel': 'linear'}",0.8714285714285714,0.9,0.9,0.8985507246376812,0.9565217391304348,0.9053002070393374,0.02783046155103354,30
0.016196060180664062,0.003632605358265071,0.0068169116973876955,0.003300385817967127,StandardScaler(),0.21544346900318834,5,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 5, 'svm__kernel': 'rbf'}",0.6,0.6,0.6,0.5942028985507246,0.5942028985507246,0.5976811594202898,0.002839988107574701,244
0.005509185791015625,0.0003663745157165472,0.0034586429595947266,0.00047177735879520654,StandardScaler(),0.5994842503189409,scale,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.5994842503189409), 'svm__gamma': 'scale', 'svm__kernel': 'linear'}",0.8714285714285714,0.9142857142857143,0.9,0.8840579710144928,0.9710144927536232,0.9081573498964802,0.034597406971697796,13
0.00686793327331543,0.0013551935134355968,0.0036754608154296875,0.00030693771194865863,StandardScaler(),0.5994842503189409,scale,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.5994842503189409), 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8985507246376812,0.9420289855072463,0.8909730848861284,0.027604672181772632,98
0.007279491424560547,0.0016320823811162273,0.0062581062316894535,0.002813435628015457,StandardScaler(),0.5994842503189409,auto,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.5994842503189409), 'svm__gamma': 'auto', 'svm__kernel': 'linear'}",0.8714285714285714,0.9142857142857143,0.9,0.8840579710144928,0.9710144927536232,0.9081573498964802,0.034597406971697796,13
0.006157493591308594,0.0003395746398849485,0.0034799098968505858,0.00019217237928322874,StandardScaler(),0.5994842503189409,auto,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.5994842503189409), 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8985507246376812,0.9420289855072463,0.8909730848861284,0.027604672181772632,98
0.006248569488525391,0.0019422123039912324,0.0034990310668945312,0.0008365812714967189,StandardScaler(),0.5994842503189409,0.01,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.5994842503189409), 'svm__gamma': 0.01, 'svm__kernel': 'linear'}",0.8714285714285714,0.9142857142857143,0.9,0.8840579710144928,0.9710144927536232,0.9081573498964802,0.034597406971697796,13
0.00802454948425293,0.00239599681526278,0.005435752868652344,0.0019308062359504243,StandardScaler(),0.5994842503189409,0.01,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.5994842503189409), 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",0.8142857142857143,0.8571428571428571,0.8571428571428571,0.8115942028985508,0.8985507246376812,0.8477432712215321,0.032200201894870044,179
0.0054962158203125,0.0003067479911132757,0.0035877227783203125,0.0010024447674905129,StandardScaler(),0.5994842503189409,0.1,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.5994842503189409), 'svm__gamma': 0.1, 'svm__kernel': 'linear'}",0.8714285714285714,0.9142857142857143,0.9,0.8840579710144928,0.9710144927536232,0.9081573498964802,0.034597406971697796,13
0.011941480636596679,0.0035963966436059406,0.00473628044128418,0.0018514150243999794,StandardScaler(),0.5994842503189409,0.1,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.5994842503189409), 'svm__gamma': 0.1, 'svm__kernel': 'rbf'}",0.8142857142857143,0.8571428571428571,0.8714285714285714,0.855072463768116,0.9420289855072463,0.867991718426501,0.04162275504623309,127
0.011649274826049804,0.0032449397593224518,0.0049686431884765625,0.002930282931026883,StandardScaler(),0.5994842503189409,0.5,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.5994842503189409), 'svm__gamma': 0.5, 'svm__kernel': 'linear'}",0.8714285714285714,0.9142857142857143,0.9,0.8840579710144928,0.9710144927536232,0.9081573498964802,0.034597406971697796,13
0.012649106979370116,0.005664132623338605,0.010181808471679687,0.006239045972966491,StandardScaler(),0.5994842503189409,0.5,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.5994842503189409), 'svm__gamma': 0.5, 'svm__kernel': 'rbf'}",0.8285714285714286,0.8714285714285714,0.8714285714285714,0.9130434782608695,0.927536231884058,0.8824016563146998,0.03497016375922673,118
0.007323694229125976,0.003407500343961644,0.0035258769989013673,0.0007333643971948251,StandardScaler(),0.5994842503189409,1,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.5994842503189409), 'svm__gamma': 1, 'svm__kernel': 'linear'}",0.8714285714285714,0.9142857142857143,0.9,0.8840579710144928,0.9710144927536232,0.9081573498964802,0.034597406971697796,13
0.012419414520263673,0.0030500702565552642,0.004366254806518555,0.00048260661691387237,StandardScaler(),0.5994842503189409,1,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.5994842503189409), 'svm__gamma': 1, 'svm__kernel': 'rbf'}",0.8,0.8285714285714286,0.8428571428571429,0.8840579710144928,0.9130434782608695,0.8537060041407868,0.04018944460683119,155
0.0056400299072265625,0.0005430849306677757,0.004166364669799805,0.0017026034802423992,StandardScaler(),0.5994842503189409,5,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.5994842503189409), 'svm__gamma': 5, 'svm__kernel': 'linear'}",0.8714285714285714,0.9142857142857143,0.9,0.8840579710144928,0.9710144927536232,0.9081573498964802,0.034597406971697796,13
0.02439703941345215,0.003912730348076071,0.007256126403808594,0.0029189324134363554,StandardScaler(),0.5994842503189409,5,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.5994842503189409), 'svm__gamma': 5, 'svm__kernel': 'rbf'}",0.6,0.6,0.6,0.5942028985507246,0.5942028985507246,0.5976811594202898,0.002839988107574701,244
0.008379983901977538,0.004324466035049848,0.003113842010498047,0.00027203154916114516,StandardScaler(),1.668100537200059,scale,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(1.668100537200059), 'svm__gamma': 'scale', 'svm__kernel': 'linear'}",0.8857142857142857,0.9142857142857143,0.8714285714285714,0.8840579710144928,0.9565217391304348,0.9024016563146997,0.030477878250141883,49
0.006295347213745117,0.00039705298754021606,0.003459930419921875,0.00012064140303682684,StandardScaler(),1.668100537200059,scale,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(1.668100537200059), 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.8714285714285714,0.9,0.9,0.8695652173913043,0.9565217391304348,0.899503105590062,0.03141997771197999,76
0.006226921081542968,0.0008583148664527221,0.0031780719757080076,0.00038308319172210845,StandardScaler(),1.668100537200059,auto,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(1.668100537200059), 'svm__gamma': 'auto', 'svm__kernel': 'linear'}",0.8857142857142857,0.9142857142857143,0.8714285714285714,0.8840579710144928,0.9565217391304348,0.9024016563146997,0.030477878250141883,49
0.008003664016723634,0.00195757623873592,0.0034613609313964844,0.0002377266858021167,StandardScaler(),1.668100537200059,auto,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(1.668100537200059), 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.8714285714285714,0.9,0.9,0.8695652173913043,0.9565217391304348,0.899503105590062,0.03141997771197999,76
