mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_scaler,param_svm__C,param_svm__gamma,param_svm__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.06671380996704102,0.002093491747754014,0.01365647315979004,0.00041725961324693783,StandardScaler(),0.027825594022071243,scale,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 'scale', 'svm__kernel': 'linear'}",0.9550072568940493,0.9491279069767442,0.9520348837209303,0.9447674418604651,0.9520348837209303,0.950594474634624,0.00345622150873426,107
0.21165142059326172,0.014182428578716773,0.080055570602417,0.0018284831740657422,StandardScaler(),0.027825594022071243,scale,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.9448476052249637,0.9505813953488372,0.940406976744186,0.9316860465116279,0.936046511627907,0.9407137070915044,0.006600542975673578,159
0.07110490798950195,0.005615223955515337,0.014147758483886719,0.0008439784262279146,StandardScaler(),0.027825594022071243,auto,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 'auto', 'svm__kernel': 'linear'}",0.9550072568940493,0.9491279069767442,0.9520348837209303,0.9447674418604651,0.9520348837209303,0.950594474634624,0.00345622150873426,107
0.22928495407104493,0.02165392222257845,0.08270316123962403,0.007577479293354664,StandardScaler(),0.027825594022071243,auto,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.9448476052249637,0.9505813953488372,0.940406976744186,0.9316860465116279,0.936046511627907,0.9407137070915044,0.006600542975673578,159
0.0732802391052246,0.0031190711751851925,0.014119577407836915,0.0003087505833947655,StandardScaler(),0.027825594022071243,0.01,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 0.01, 'svm__kernel': 'linear'}",0.9550072568940493,0.9491279069767442,0.9520348837209303,0.9447674418604651,0.9520348837209303,0.950594474634624,0.00345622150873426,107
0.26601080894470214,0.05053361052948555,0.10172181129455567,0.02219359038382631,StandardScaler(),0.027825594022071243,0.01,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",0.9361393323657474,0.936046511627907,0.9200581395348837,0.9258720930232558,0.9302325581395349,0.9296697269382659,0.006158580876983781,219
0.0773322582244873,0.005391269995056765,0.015190982818603515,0.0009669470167174241,StandardScaler(),0.027825594022071243,0.1,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 0.1, 'svm__kernel': 'linear'}",0.9550072568940493,0.9491279069767442,0.9520348837209303,0.9447674418604651,0.9520348837209303,0.950594474634624,0.00345622150873426,107
0.2506731986999512,0.01404476645182646,0.09699840545654297,0.007857861463637296,StandardScaler(),0.027825594022071243,0.1,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 0.1, 'svm__kernel': 'rbf'}",0.9404934687953556,0.9491279069767442,0.9375,0.9331395348837209,0.934593023255814,0.9389707867823269,0.00567128163847946,175
0.07743601799011231,0.007484571785478298,0.015345048904418946,0.0014471625051198833,StandardScaler(),0.027825594022071243,0.5,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 0.5, 'svm__kernel': 'linear'}",0.9550072568940493,0.9491279069767442,0.9520348837209303,0.9447674418604651,0.9520348837209303,0.950594474634624,0.00345622150873426,107
0.36736197471618653,0.03537469228102925,0.12659029960632323,0.0015121194263832002,StandardScaler(),0.027825594022071243,0.5,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 0.5, 'svm__kernel': 'rbf'}",0.6894049346879536,0.690406976744186,0.690406976744186,0.688953488372093,0.688953488372093,0.6896251729841024,0.0006592813635577396,259
0.08742504119873047,0.0039394966185104085,0.01716647148132324,0.0008892275674848147,StandardScaler(),0.027825594022071243,1,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 1, 'svm__kernel': 'linear'}",0.9550072568940493,0.9491279069767442,0.9520348837209303,0.9447674418604651,0.9520348837209303,0.950594474634624,0.00345622150873426,107
0.5519258499145507,0.02809218693411105,0.19158787727355958,0.01728863708583031,StandardScaler(),0.027825594022071243,1,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 1, 'svm__kernel': 'rbf'}",0.6894049346879536,0.690406976744186,0.690406976744186,0.688953488372093,0.688953488372093,0.6896251729841024,0.0006592813635577396,259
0.07989978790283203,0.008276011863277286,0.016404151916503906,0.0003427448309377307,StandardScaler(),0.027825594022071243,5,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 5, 'svm__kernel': 'linear'}",0.9550072568940493,0.9491279069767442,0.9520348837209303,0.9447674418604651,0.9520348837209303,0.950594474634624,0.00345622150873426,107
0.5237475395202636,0.03559989834800554,0.1984261989593506,0.02003377808018834,StandardScaler(),0.027825594022071243,5,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.027825594022071243), 'svm__gamma': 5, 'svm__kernel': 'rbf'}",0.6894049346879536,0.690406976744186,0.690406976744186,0.688953488372093,0.688953488372093,0.6896251729841024,0.0006592813635577396,259
0.0727508544921875,0.0064029739348333,0.013579845428466797,0.001050373911312204,StandardScaler(),0.0774263682681127,scale,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 'scale', 'svm__kernel': 'linear'}",0.95355587808418,0.9534883720930233,0.9563953488372093,0.9491279069767442,0.9520348837209303,0.9529204779424175,0.0023651146482449887,15
0.16680245399475097,0.012155852981001605,0.06284155845642089,0.006272843175835976,StandardScaler(),0.0774263682681127,scale,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.9477503628447025,0.9491279069767442,0.9462209302325582,0.938953488372093,0.938953488372093,0.9442012353596383,0.004382356977662014,154
0.06975927352905273,0.003186998572623746,0.012890005111694336,0.0005625564375997642,StandardScaler(),0.0774263682681127,auto,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 'auto', 'svm__kernel': 'linear'}",0.95355587808418,0.9534883720930233,0.9563953488372093,0.9491279069767442,0.9520348837209303,0.9529204779424175,0.0023651146482449887,15
0.15756492614746093,0.013432033100659135,0.05999298095703125,0.006832100612198593,StandardScaler(),0.0774263682681127,auto,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.9477503628447025,0.9491279069767442,0.9462209302325582,0.938953488372093,0.938953488372093,0.9442012353596383,0.004382356977662014,154
0.08048095703125,0.010073723746568581,0.014098310470581054,0.0019547598090592067,StandardScaler(),0.0774263682681127,0.01,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 0.01, 'svm__kernel': 'linear'}",0.95355587808418,0.9534883720930233,0.9563953488372093,0.9491279069767442,0.9520348837209303,0.9529204779424175,0.0023651146482449887,15
0.1626455307006836,0.005152835089222806,0.06244735717773438,0.0015764536626857548,StandardScaler(),0.0774263682681127,0.01,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",0.9448476052249637,0.9462209302325582,0.9302325581395349,0.9331395348837209,0.9418604651162791,0.9392602187194115,0.006409260491165019,174
0.08696098327636718,0.008472988208459887,0.016901397705078126,0.001434716248670288,StandardScaler(),0.0774263682681127,0.1,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 0.1, 'svm__kernel': 'linear'}",0.95355587808418,0.9534883720930233,0.9563953488372093,0.9491279069767442,0.9520348837209303,0.9529204779424175,0.0023651146482449887,15
0.21806697845458983,0.02518363886083823,0.07813835144042969,0.00945241395910876,StandardScaler(),0.0774263682681127,0.1,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 0.1, 'svm__kernel': 'rbf'}",0.9448476052249637,0.9534883720930233,0.9476744186046512,0.9316860465116279,0.936046511627907,0.9427485908124347,0.007890631086300393,157
0.08222713470458984,0.01069505031897528,0.014376544952392578,0.0015950984793119277,StandardScaler(),0.0774263682681127,0.5,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 0.5, 'svm__kernel': 'linear'}",0.95355587808418,0.9534883720930233,0.9563953488372093,0.9491279069767442,0.9520348837209303,0.9529204779424175,0.0023651146482449887,15
0.4000551223754883,0.04315766066113799,0.1492398738861084,0.01210088693875864,StandardScaler(),0.0774263682681127,0.5,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 0.5, 'svm__kernel': 'rbf'}",0.6894049346879536,0.690406976744186,0.690406976744186,0.688953488372093,0.688953488372093,0.6896251729841024,0.0006592813635577396,259
0.07576804161071778,0.004371334651941095,0.013477897644042969,0.0007404033846934768,StandardScaler(),0.0774263682681127,1,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 1, 'svm__kernel': 'linear'}",0.95355587808418,0.9534883720930233,0.9563953488372093,0.9491279069767442,0.9520348837209303,0.9529204779424175,0.0023651146482449887,15
0.5047124862670899,0.04378967538519599,0.17927346229553223,0.01618547014412174,StandardScaler(),0.0774263682681127,1,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 1, 'svm__kernel': 'rbf'}",0.6894049346879536,0.690406976744186,0.690406976744186,0.688953488372093,0.688953488372093,0.6896251729841024,0.0006592813635577396,259
0.09556241035461426,0.02997645121967653,0.015982580184936524,0.004909483465177661,StandardScaler(),0.0774263682681127,5,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 5, 'svm__kernel': 'linear'}",0.95355587808418,0.9534883720930233,0.9563953488372093,0.9491279069767442,0.9520348837209303,0.9529204779424175,0.0023651146482449887,15
0.6681703567504883,0.05714213730232992,0.22505440711975097,0.03385394609500947,StandardScaler(),0.0774263682681127,5,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.0774263682681127), 'svm__gamma': 5, 'svm__kernel': 'rbf'}",0.6894049346879536,0.690406976744186,0.690406976744186,0.688953488372093,0.688953488372093,0.6896251729841024,0.0006592813635577396,259
0.09543848037719727,0.032459495769043833,0.013215255737304688,0.0011734069924356513,StandardScaler(),0.21544346900318834,scale,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 'scale', 'svm__kernel': 'linear'}",0.95355587808418,0.9505813953488372,0.9549418604651163,0.9491279069767442,0.9549418604651163,0.9526297802679988,0.002366773506949587,30
0.13725600242614747,0.00974404491355134,0.057468605041503903,0.012596215825849515,StandardScaler(),0.21544346900318834,scale,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.9579100145137881,0.9563953488372093,0.9462209302325582,0.9433139534883721,0.9505813953488372,0.950884328484153,0.005637042466276189,105
0.09244914054870605,0.012375347567710417,0.014219570159912109,0.0008860471827551573,StandardScaler(),0.21544346900318834,auto,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 'auto', 'svm__kernel': 'linear'}",0.95355587808418,0.9505813953488372,0.9549418604651163,0.9491279069767442,0.9549418604651163,0.9526297802679988,0.002366773506949587,30
0.15317387580871583,0.024383995830014018,0.05408954620361328,0.010966621393083319,StandardScaler(),0.21544346900318834,auto,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.9579100145137881,0.9563953488372093,0.9462209302325582,0.9433139534883721,0.9505813953488372,0.950884328484153,0.005637042466276189,105
0.08464574813842773,0.00873234147798139,0.013593387603759766,0.0020758865367540703,StandardScaler(),0.21544346900318834,0.01,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 0.01, 'svm__kernel': 'linear'}",0.95355587808418,0.9505813953488372,0.9549418604651163,0.9491279069767442,0.9549418604651163,0.9526297802679988,0.002366773506949587,30
0.1259441375732422,0.011465580585823821,0.04596109390258789,0.002034793659216339,StandardScaler(),0.21544346900318834,0.01,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",0.9462989840348331,0.9505813953488372,0.9418604651162791,0.936046511627907,0.9447674418604651,0.9439109595976642,0.004837044659226238,156
0.10177512168884277,0.012482634749727764,0.015100336074829102,0.002375230902697623,StandardScaler(),0.21544346900318834,0.1,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 0.1, 'svm__kernel': 'linear'}",0.95355587808418,0.9505813953488372,0.9549418604651163,0.9491279069767442,0.9549418604651163,0.9526297802679988,0.002366773506949587,30
0.15841808319091796,0.010877920194514737,0.056729793548583984,0.0037753028507228562,StandardScaler(),0.21544346900318834,0.1,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 0.1, 'svm__kernel': 'rbf'}",0.9492017416545718,0.9534883720930233,0.9447674418604651,0.938953488372093,0.940406976744186,0.9453636041448679,0.005417680364024459,150
0.09080419540405274,0.01074567709693565,0.015802478790283202,0.0032008997753886063,StandardScaler(),0.21544346900318834,0.5,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 0.5, 'svm__kernel': 'linear'}",0.95355587808418,0.9505813953488372,0.9549418604651163,0.9491279069767442,0.9549418604651163,0.9526297802679988,0.002366773506949587,30
0.40115933418273925,0.03484557393946648,0.15590853691101075,0.018092796100969467,StandardScaler(),0.21544346900318834,0.5,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 0.5, 'svm__kernel': 'rbf'}",0.7024673439767779,0.7034883720930233,0.7093023255813954,0.7005813953488372,0.7005813953488372,0.7032841664697742,0.0032105165154149916,257
0.08424587249755859,0.011566418960276199,0.012808656692504883,0.000236753879559262,StandardScaler(),0.21544346900318834,1,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 1, 'svm__kernel': 'linear'}",0.95355587808418,0.9505813953488372,0.9549418604651163,0.9491279069767442,0.9549418604651163,0.9526297802679988,0.002366773506949587,30
0.5187005519866943,0.053942277744389686,0.17302265167236328,0.008910592841592603,StandardScaler(),0.21544346900318834,1,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 1, 'svm__kernel': 'rbf'}",0.6894049346879536,0.690406976744186,0.690406976744186,0.688953488372093,0.688953488372093,0.6896251729841024,0.0006592813635577396,259
0.08206291198730468,0.007712496032545604,0.012738800048828125,0.0008157017129035813,StandardScaler(),0.21544346900318834,5,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 5, 'svm__kernel': 'linear'}",0.95355587808418,0.9505813953488372,0.9549418604651163,0.9491279069767442,0.9549418604651163,0.9526297802679988,0.002366773506949587,30
0.5965890407562255,0.03692199466170561,0.1900313377380371,0.014029443680722214,StandardScaler(),0.21544346900318834,5,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.21544346900318834), 'svm__gamma': 5, 'svm__kernel': 'rbf'}",0.6894049346879536,0.690406976744186,0.690406976744186,0.688953488372093,0.688953488372093,0.6896251729841024,0.0006592813635577396,259
0.12593770027160645,0.023616499222966256,0.013692092895507813,0.0022143843012823834,StandardScaler(),0.5994842503189409,scale,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.5994842503189409), 'svm__gamma': 'scale', 'svm__kernel': 'linear'}",0.95355587808418,0.9505813953488372,0.9549418604651163,0.9491279069767442,0.9563953488372093,0.9529204779424173,0.0026988645867458273,22
0.118170166015625,0.009859339977033213,0.03862757682800293,0.0026471559861524713,StandardScaler(),0.5994842503189409,scale,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.5994842503189409), 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.9622641509433962,0.9593023255813954,0.9491279069767442,0.9418604651162791,0.9505813953488372,0.9526272487933303,0.00734548941038757,39
0.129744291305542,0.03002330308961092,0.014680767059326172,0.0023315718932067774,StandardScaler(),0.5994842503189409,auto,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.5994842503189409), 'svm__gamma': 'auto', 'svm__kernel': 'linear'}",0.95355587808418,0.9505813953488372,0.9549418604651163,0.9491279069767442,0.9563953488372093,0.9529204779424173,0.0026988645867458273,22
0.11787967681884766,0.007878682306424366,0.039468002319335935,0.0028733525139899665,StandardScaler(),0.5994842503189409,auto,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.5994842503189409), 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.9622641509433962,0.9593023255813954,0.9491279069767442,0.9418604651162791,0.9505813953488372,0.9526272487933303,0.00734548941038757,39
0.10873942375183106,0.010752355575382032,0.013215065002441406,0.001139608217116531,StandardScaler(),0.5994842503189409,0.01,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.5994842503189409), 'svm__gamma': 0.01, 'svm__kernel': 'linear'}",0.95355587808418,0.9505813953488372,0.9549418604651163,0.9491279069767442,0.9563953488372093,0.9529204779424173,0.0026988645867458273,22
0.10730581283569336,0.010917183713377288,0.037885189056396484,0.0022292530341939103,StandardScaler(),0.5994842503189409,0.01,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.5994842503189409), 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",0.9506531204644412,0.9563953488372093,0.9520348837209303,0.940406976744186,0.9505813953488372,0.9500143450231209,0.0052503503061827935,115
0.10923285484313965,0.011951115579585704,0.013447380065917969,0.0018537017116955674,StandardScaler(),0.5994842503189409,0.1,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.5994842503189409), 'svm__gamma': 0.1, 'svm__kernel': 'linear'}",0.95355587808418,0.9505813953488372,0.9549418604651163,0.9491279069767442,0.9563953488372093,0.9529204779424173,0.0026988645867458273,22
0.16525554656982422,0.01746166256164652,0.05563368797302246,0.007599887511705492,StandardScaler(),0.5994842503189409,0.1,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.5994842503189409), 'svm__gamma': 0.1, 'svm__kernel': 'rbf'}",0.9564586357039188,0.9578488372093024,0.9447674418604651,0.9433139534883721,0.9505813953488372,0.950594052722179,0.0058987224159361,114
0.11085662841796876,0.00573187798859393,0.012814569473266601,0.0005804962059565314,StandardScaler(),0.5994842503189409,0.5,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.5994842503189409), 'svm__gamma': 0.5, 'svm__kernel': 'linear'}",0.95355587808418,0.9505813953488372,0.9549418604651163,0.9491279069767442,0.9563953488372093,0.9529204779424173,0.0026988645867458273,22
0.4150956153869629,0.027793432504414645,0.13431282043457032,0.008776578417024753,StandardScaler(),0.5994842503189409,0.5,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.5994842503189409), 'svm__gamma': 0.5, 'svm__kernel': 'rbf'}",0.8664731494920174,0.8430232558139535,0.8241279069767442,0.8517441860465116,0.8241279069767442,0.8418992810611942,0.016332201056618773,249
0.10357627868652344,0.005491276615033222,0.011805868148803711,0.00028426704676233315,StandardScaler(),0.5994842503189409,1,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.5994842503189409), 'svm__gamma': 1, 'svm__kernel': 'linear'}",0.95355587808418,0.9505813953488372,0.9549418604651163,0.9491279069767442,0.9563953488372093,0.9529204779424173,0.0026988645867458273,22
0.5520301342010498,0.08613099063582706,0.1749598503112793,0.021487163886366976,StandardScaler(),0.5994842503189409,1,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.5994842503189409), 'svm__gamma': 1, 'svm__kernel': 'rbf'}",0.6894049346879536,0.690406976744186,0.690406976744186,0.688953488372093,0.688953488372093,0.6896251729841024,0.0006592813635577396,259
0.11167535781860352,0.005580043905188124,0.012207937240600587,0.0008605363738503863,StandardScaler(),0.5994842503189409,5,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.5994842503189409), 'svm__gamma': 5, 'svm__kernel': 'linear'}",0.95355587808418,0.9505813953488372,0.9549418604651163,0.9491279069767442,0.9563953488372093,0.9529204779424173,0.0026988645867458273,22
0.5407510280609131,0.02542951058311657,0.18402485847473143,0.015070839921206407,StandardScaler(),0.5994842503189409,5,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(0.5994842503189409), 'svm__gamma': 5, 'svm__kernel': 'rbf'}",0.6894049346879536,0.690406976744186,0.690406976744186,0.688953488372093,0.688953488372093,0.6896251729841024,0.0006592813635577396,259
0.1791149139404297,0.0071667451281021595,0.01192626953125,0.00036370285294346844,StandardScaler(),1.668100537200059,scale,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(1.668100537200059), 'svm__gamma': 'scale', 'svm__kernel': 'linear'}",0.9521044992743106,0.9505813953488372,0.9549418604651163,0.9491279069767442,0.9534883720930233,0.9520488068316064,0.0020557315748080686,69
0.13621625900268555,0.02537936632276639,0.0439483642578125,0.009220134245736178,StandardScaler(),1.668100537200059,scale,rbf,"{'scaler': StandardScaler(), 'svm__C': np.float64(1.668100537200059), 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.9579100145137881,0.9593023255813954,0.9462209302325582,0.9447674418604651,0.9505813953488372,0.9517564215074088,0.005927487862739754,91
0.19970664978027344,0.007899664697329943,0.014833974838256835,0.0026535584334452626,StandardScaler(),1.668100537200059,auto,linear,"{'scaler': StandardScaler(), 'svm__C': np.float64(1.668100537200059), 'svm__gamma': 'auto', 'svm__kernel': 'linear'}",0.9521044992743106,0.9505813953488372,0.9549418604651163,0.9491279069767442,0.9534883720930233,0.9520488068316064,0.0020557315748080686,69
